,Consumed energy [Wh]
3991,0.3470749
3992,27.599682
3993,1.9961734
3994,41.33106
3995,2.9386606
3996,5.8263154e-06
3997,2.1089313e-07
3998,7.9172285e-05
3999,1.3590687e-09
4000,2.2249296e-09
4001,4.8213717e-08
4002,1.8782973e-06
4003,6.283176e-10
4004,0.000117569
4005,7.6821266e-07
4006,0.0003043604
4007,3.4551312e-07
4008,7.876961
4009,2.6192343
4010,17.50578
4011,0.5905816
4012,0.5336343
4013,2.3736005
4014,9.633784
4015,0.47299144
4016,27.096312
4017,8.156257
4018,96.1682
4019,5.7067285
4020,5.1869074e-06
4021,2.2750636e-07
4022,8.193233e-05
4023,1.5851527e-09
4024,2.6892604e-09
4025,5.326501e-08
4026,2.0239706e-06
4027,7.4840184e-10
4028,0.000133729
4029,1.075419e-06
4030,0.00030047842
4031,4.2086472e-07
4032,53.402496
4033,9.660183
4034,107.71256
4035,3.1392808
4036,4.3483224
4037,8.148747
4038,38.061607
4039,2.990901
4040,155.0499
4041,63.58302
4042,406.17145
4043,29.436205
4044,3.8057333e-05
4045,1.2188186e-06
4046,0.00047348056
4047,1.2936438e-08
4048,2.582201e-08
4049,3.2927176e-07
4050,1.1543203e-05
4051,7.458045e-09
4052,0.00080021285
4053,9.393153e-06
4054,0.0017560022
4055,3.2130647e-06
4056,170.34192
4057,25.96949
4058,356.48163
4059,8.713998
4060,14.452272
4061,27.160234
4062,112.15148
4063,7.838541
4064,574.3032
4065,233.23291
4066,3388.7393
4067,162.99121
4068,0.00015275243
4069,1.2313859e-05
4070,0.0021756436
4071,1.9378203e-07
4072,2.959465e-07
4073,4.1643884e-06
4074,8.343508e-05
4075,1.06502846e-07
4076,0.0044791163
4077,5.5679375e-05
4078,0.0066182655
4079,2.5384841e-05
4080,10.563176
4081,3.7997315
4082,19.738924
4083,0.56706136
4084,0.86479753
4085,2.3699522
4086,6.303175
4087,0.41692472
4088,29.57684
4089,6.562879
4090,33.114407
4091,4.3822937
4092,6.850558e-06
4093,4.2027028e-07
4094,0.00012071871
4095,2.9455351e-09
4096,5.0773963e-09
4097,9.3108945e-08
4098,2.6850257e-06
4099,1.3648147e-09
4100,0.00019962309
4101,1.4741295e-06
4102,0.00026135964
4103,5.5308334e-07
4104,28.444397
4105,7.318601
4106,84.56816
4107,1.2015381
4108,1.4260974
4109,4.523914
4110,14.139458
4111,0.83398426
4112,108.081696
4113,8.740666
4114,80.00915
4115,9.193127
4116,8.46115e-06
4117,3.0711294e-07
4118,0.00013620798
4119,2.1585294e-09
4120,4.0966768e-09
4121,7.403102e-08
4122,2.5728675e-06
4123,1.0487876e-09
4124,0.00022796105
4125,1.6198145e-06
4126,0.00043547415
4127,6.420641e-07
4128,14.803336
4129,2.971946
4130,23.386059
4131,0.55086595
4132,0.50335234
4133,1.9820305
4134,8.25238
4135,0.44271508
4136,23.430868
4137,3.889371
4138,96.9223
4139,3.4452748
4140,7.0498954e-06
4141,2.862236e-07
4142,0.00010678656
4143,2.0831235e-09
4144,3.6734493e-09
4145,6.483881e-08
4146,2.4388337e-06
4147,1.0594092e-09
4148,0.0001626674
4149,1.3565225e-06
4150,0.00043829734
4151,5.146088e-07
4152,54.79135
4153,10.580131
4154,125.053474
4155,3.954477
4156,6.4138026
4157,12.517622
4158,48.714333
4159,3.5563486
4160,217.45999
4161,164.47491
4162,992.20386
4163,54.222725
4164,4.2326817e-05
4165,1.4491619e-06
4166,0.00048305307
4167,1.7901808e-08
4168,4.2703252e-08
4169,4.917086e-07
4170,1.6642516e-05
4171,1.0262434e-08
4172,0.0010162146
4173,2.4870267e-05
4174,0.004016425
4175,5.8787577e-06
4176,24.241774
4177,8.000057
4178,64.44501
4179,1.4450402
4180,2.5264916
4181,6.1800885
4182,16.030106
4183,1.3364931
4184,154.90472
4185,24.284685
4186,131.06511
4187,19.678083
4188,1.8527156e-05
4189,6.418706e-07
4190,0.00023462648
4191,5.4784466e-09
4192,1.0969613e-08
4193,1.611106e-07
4194,5.3226468e-06
4195,2.795535e-09
4196,0.0004085949
4197,4.0886425e-06
4198,0.0009120799
4199,1.4421114e-06
4200,22.04132
4201,5.3790097
4202,39.045593
4203,0.80801445
4204,0.9648961
4205,2.6597478
4206,9.692972
4207,0.58305645
4208,35.33032
4209,4.0431952
4210,53.654392
4211,5.085933
4212,7.5675034e-06
4213,3.391652e-07
4214,0.00011609671
4215,2.3820665e-09
4216,4.024519e-09
4217,7.582102e-08
4218,2.4991748e-06
4219,1.1222848e-09
4220,0.00017961049
4221,1.2918106e-06
4222,0.00028172153
4223,4.897888e-07
4224,19.118092
4225,6.8042445
4226,73.82837
4227,1.1678971
4228,1.5033027
4229,2.9406147
4230,11.97522
4231,0.8083474
4232,68.44504
4233,6.6448126
4234,35.474777
4235,5.327927
4236,5.570973e-06
4237,2.311693e-07
4238,0.00010841815
4239,1.4495827e-09
4240,2.7983678e-09
4241,4.437701e-08
4242,1.7333448e-06
4243,6.8663597e-10
4244,0.00014714651
4245,8.6026216e-07
4246,0.00022210389
4247,3.410692e-07
4248,224.6391
4249,11.449236
4250,213.59067
4251,3.98051
4252,4.773116
4253,11.074113
4254,61.80197
4255,3.7375295
4256,145.49828
4257,54.21513
4258,2631.609
4259,36.44104
4260,7.524745e-05
4261,1.9693625e-06
4262,0.0007693136
4263,2.429601e-08
4264,4.0506503e-08
4265,5.917782e-07
4266,2.0245934e-05
4267,1.254206e-08
4268,0.0009081914
4269,1.153814e-05
4270,0.0054938765
4271,4.8008305e-06
4272,318.5068
4273,34.49663
4274,551.08344
4275,15.873114
4276,32.51295
4277,29.969412
4278,142.34273
4279,15.749186
4280,698.99744
4281,419.05453
4282,3926.2786
4283,158.49458
4284,0.00074363034
4285,2.0409707e-05
4286,0.0051167165
4287,3.8769952e-07
4288,1.1455595e-06
4289,6.193841e-06
4290,0.00015584692
4291,2.4761897e-07
4292,0.00920935
4293,0.00030303796
4294,0.028357426
4295,7.1110895e-05
4296,29.11617
4297,9.202071
4298,93.81444
4299,1.8108993
4300,2.8445055
4301,5.120317
4302,16.695496
4303,1.5402255
4304,166.15218
4305,23.440754
4306,75.17625
4307,15.97444
4308,1.3508041e-05
4309,5.203135e-07
4310,0.00023945954
4311,4.0909374e-09
4312,8.785496e-09
4313,1.1460442e-07
4314,3.873346e-06
4315,2.0774495e-09
4316,0.00040488358
4317,3.0331057e-06
4318,0.00054034207
4319,1.1254463e-06
4320,1600.8784
4321,112.669846
4322,2297.2935
4323,62.139885
4324,139.5365
4325,141.03511
4326,503.186
4327,65.61748
4328,3014.1602
4329,1948.2789
4330,13409.432
4331,861.2598
4332,0.0030478633
4333,9.077978e-05
4334,0.024902804
4335,2.4606636e-06
4336,5.5067203e-06
4337,3.6591908e-05
4338,0.0007233721
4339,1.401437e-06
4340,0.03375218
4341,0.0010624336
4342,0.1349964
4343,0.00034752153
4344,5.151916
4345,1.4800816
4346,16.926243
4347,0.2850242
4348,0.17881659
4349,0.9788157
4350,4.562866
4351,0.18739384
4352,11.244648
4353,1.2725543
4354,37.3976
4355,1.2051712
4356,3.2768808e-06
4357,1.18395356e-07
4358,6.056656e-05
4359,7.4837614e-10
4360,1.2467877e-09
4361,2.5185672e-08
4362,1.0943753e-06
4363,3.5621864e-10
4364,7.857474e-05
4365,5.0726777e-07
4366,0.00020249884
4367,1.8805727e-07
4368,16.865562
4369,4.103333
4370,22.147408
4371,0.6326053
4372,0.6152744
4373,2.2757626
4374,8.6840725
4375,0.47885078
4376,21.693783
4377,3.0545492
4378,52.602802
4379,3.6669414
4380,5.5513497e-06
4381,2.685634e-07
4382,8.378528e-05
4383,1.6355708e-09
4384,2.7628817e-09
4385,5.528531e-08
4386,1.910185e-06
4387,7.5987583e-10
4388,0.00011833277
4389,7.232992e-07
4390,0.00023904195
4391,3.6446573e-07
4392,186.54668
4393,20.608864
4394,355.92358
4395,6.485813
4396,10.286306
4397,15.622303
4398,62.449757
4399,5.090208
4400,328.21304
4401,93.52449
4402,822.81757
4403,48.85422
4404,5.228359e-05
4405,1.7984479e-06
4406,0.00075945223
4407,1.9309123e-08
4408,3.6160927e-08
4409,4.6294147e-07
4410,1.4183576e-05
4411,9.112498e-09
4412,0.0009887606
4413,9.66878e-06
4414,0.0023028653
4415,3.6195397e-06
4416,33.689938
4417,3.5630903
4418,55.70241
4419,0.6673855
4420,0.8523945
4421,1.873153
4422,8.769759
4423,0.41235873
4424,32.91121
4425,6.4714994
4426,85.04008
4427,4.684642
4428,1.2330593e-05
4429,5.0044645e-07
4430,0.00019667482
4431,3.7218584e-09
4432,6.7426034e-09
4433,1.0077392e-07
4434,3.4350126e-06
4435,1.6418844e-09
4436,0.00024517928
4437,1.7816432e-06
4438,0.00042031982
4439,7.381969e-07
4440,143.13228
4441,18.705761
4442,267.0638
4443,5.7720556
4444,13.4315815
4445,16.3372
4446,55.926617
4447,6.0694504
4448,356.44186
4449,138.56133
4450,899.5705
4451,62.94987
4452,0.00020023243
4453,1.1562109e-05
4454,0.0021172299
4455,1.4868527e-07
4456,2.5938616e-07
4457,3.2967284e-06
4458,6.609164e-05
4459,7.249134e-08
4460,0.003331296
4461,3.735229e-05
4462,0.00638576
4463,2.0223935e-05
4464,24.209116
4465,5.578454
4466,66.143524
4467,1.075735
4468,1.2829973
4469,3.6921272
4470,15.759016
4471,0.84981906
4472,56.88306
4473,8.8885975
4474,214.86621
4475,11.9439535
4476,8.52013e-06
4477,3.7219968e-07
4478,0.00015312407
4479,2.8887508e-09
4480,5.2611897e-09
4481,8.90087e-08
4482,3.1484433e-06
4483,1.4944339e-09
4484,0.00022317698
4485,1.9870622e-06
4486,0.0005746154
4487,7.587256e-07
4488,28.545485
4489,7.101566
4490,96.14329
4491,1.4599555
4492,1.8091491
4493,3.7118394
4494,15.871926
4495,1.0658014
4496,122.8799
4497,10.980562
4498,44.40986
4499,7.470254
4500,8.1913695e-06
4501,3.014096e-07
4502,0.00013571346
4503,2.1781201e-09
4504,4.370999e-09
4505,6.634921e-08
4506,2.4942794e-06
4507,1.1131033e-09
4508,0.00024009887
4509,1.6701877e-06
4510,0.0003087986
4511,5.619367e-07
4512,58.940205
4513,11.210416
4514,185.81723
4515,3.1382244
4516,4.8729486
4517,7.1592402
4518,32.29811
4519,2.326604
4520,181.87851
4521,49.113125
4522,270.46167
4523,21.521767
4524,3.2348962e-05
4525,1.3214263e-06
4526,0.00039756927
4527,1.4080266e-08
4528,2.5715892e-08
4529,3.4740367e-07
4530,1.0300061e-05
4531,6.8787505e-09
4532,0.0004883381
4533,6.5855793e-06
4534,0.001266713
4535,2.4458818e-06
4536,59.14624
4537,7.0835633
4538,102.96495
4539,1.740794
4540,2.2555504
4541,4.851598
4542,18.981613
4543,1.2024435
4544,124.33066
4545,25.44762
4546,112.589935
4547,14.151365
4548,8.6923894e-05
4549,2.367896e-06
4550,0.0009697251
4551,2.8134183e-08
4552,4.5200164e-08
4553,5.830526e-07
4554,1.8791476e-05
4555,1.2727911e-08
4556,0.0011921863
4557,1.2646018e-05
4558,0.0019865648
4559,4.6876876e-06
4560,17.25117
4561,7.806945
4562,69.16151
4563,1.8648936
4564,3.4869738
4565,5.4602265
4566,19.203882
4567,1.7485905
4568,136.80199
4569,52.91862
4570,139.77846
4571,26.675447
4572,1.7219478e-05
4573,8.4456985e-07
4574,0.00029489552
4575,7.5243e-09
4576,1.4402545e-08
4577,2.1550512e-07
4578,6.699655e-06
4579,3.818093e-09
4580,0.00048616802
4581,4.6774876e-06
4582,0.0008472285
4583,1.8447912e-06
4584,5.101072
4585,2.4635015
4586,15.81094
4587,0.37897655
4588,0.4532478
4589,1.7675269
4590,6.012659
4591,0.2812006
4592,21.627857
4593,3.7383637
4594,50.385456
4595,4.3909607
4596,3.5666603e-06
4597,1.9584314e-07
4598,6.559633e-05
4599,1.1788014e-09
4600,2.111646e-09
4601,4.353861e-08
4602,1.5591663e-06
4603,5.679777e-10
4604,0.00011078658
4605,7.6232305e-07
4606,0.00022150102
4607,3.433314e-07
4608,175.23396
4609,35.144375
4610,390.4638
4611,13.938242
4612,26.108923
4613,30.634407
4614,118.12993
4615,13.043795
4616,651.41345
4617,456.04904
4618,2040.7129
4619,176.21805
4620,0.00017175007
4621,7.08189e-06
4622,0.0021626484
4623,1.1688796e-07
4624,2.3612066e-07
4625,2.067215e-06
4626,5.9736616e-05
4627,6.3526166e-08
4628,0.0030608198
4629,6.686867e-05
4630,0.009623027
4631,1.7877746e-05
4632,21.884996
4633,4.7439394
4634,27.227112
4635,0.7669968
4636,0.76743215
4637,3.1045804
4638,10.859833
4639,0.54792774
4640,32.474995
4641,5.2796693
4642,73.23281
4643,6.1877775
4644,6.3328916e-06
4645,2.340781e-07
4646,8.635707e-05
4647,1.491609e-09
4648,2.6518074e-09
4649,5.2949982e-08
4650,1.9040881e-06
4651,7.081497e-10
4652,0.00013414028
4653,1.008001e-06
4654,0.0003021595
4655,4.0202798e-07
4656,3426.791
4657,169.22241
4658,3343.77
4659,119.76283
4660,292.9705
4661,166.12221
4662,922.10254
4663,124.84779
4664,3147.5679
4665,3941.5005
4666,23219.213
4667,1395.9358
4668,0.014215348
4669,0.0005662682
4670,0.06422227
4671,2.2974798e-05
4672,3.3067052e-05
4673,0.00023759648
4674,0.0045506805
4675,1.3260929e-05
4676,0.06896261
4677,0.0034743752
4678,0.59772605
4679,0.0016584891
4680,126.55052
4681,21.737558
4682,210.71742
4683,8.407203
4684,16.109766
4685,28.407177
4686,90.257126
4687,7.609455
4688,435.9756
4689,343.73785
4690,3226.371
4691,151.55812
4692,0.00013805086
4693,5.91529e-06
4694,0.0014187649
4695,8.178466e-08
4696,1.8326104e-07
4697,1.9335494e-06
4698,4.5828303e-05
4699,4.448769e-08
4700,0.0029495189
4701,5.0599076e-05
4702,0.0075067896
4703,1.8394305e-05
4704,106.52559
4705,17.275938
4706,197.02164
4707,4.0671506
4708,7.563002
4709,14.981445
4710,43.56602
4711,3.5416236
4712,435.28806
4713,93.61931
4714,522.1951
4715,63.66899
4716,9.034415e-05
4717,4.798569e-06
4718,0.0008899241
4719,5.3062003e-08
4720,1.10750086e-07
4721,1.3723085e-06
4722,2.9822753e-05
4723,3.027837e-08
4724,0.001886256
4725,2.028157e-05
4726,0.0023250917
4727,9.941606e-06
4728,2.37849
4729,2.1904385
4730,9.795913
4731,0.24732532
4732,0.27247936
4733,1.4177971
4734,3.6923845
4735,0.19406518
4736,21.723059
4737,2.6027663
4738,16.97399
4739,3.1122694
4740,2.929845e-06
4741,1.7389901e-07
4742,6.101913e-05
4743,9.701013e-10
4744,1.7052199e-09
4745,3.82734e-08
4746,1.2370846e-06
4747,4.4200246e-10
4748,0.00011074666
4749,6.373883e-07
4750,0.00015125959
4751,2.7886838e-07
4752,14.17713
4753,4.960265
4754,46.330704
4755,0.85213196
4756,0.6450655
4757,2.9021842
4758,10.153749
4759,0.5739186
4760,50.876278
4761,3.6658611
4762,40.45225
4763,4.890232
4764,4.8857614e-06
4765,1.858759e-07
4766,8.5786756e-05
4767,1.1817121e-09
4768,1.940907e-09
4769,4.0108038e-08
4770,1.5782103e-06
4771,5.5333677e-10
4772,0.00012157505
4773,7.392452e-07
4774,0.00026123802
4775,3.024358e-07
4776,11.563843
4777,3.384037
4778,18.594463
4779,0.6564689
4780,0.7144319
4781,2.3148875
4782,9.230049
4783,0.5351372
4784,20.891148
4785,7.006341
4786,74.7948
4787,4.8229394
4788,5.432546e-06
4789,2.1274309e-07
4790,7.932464e-05
4791,1.4405477e-09
4792,2.5562665e-09
4793,4.993297e-08
4794,1.8568184e-06
4795,6.9627e-10
4796,0.00012368098
4797,9.923432e-07
4798,0.00027806257
4799,3.7123476e-07
4800,19.291903
4801,4.571206
4802,29.905096
4803,0.9445893
4804,1.2100749
4805,3.7999563
4806,14.3248005
4807,0.7490361
4808,33.086964
4809,13.75826
4810,204.05219
4811,9.645889
4812,8.766143e-06
4813,4.6109005e-07
4814,0.00012188501
4815,3.161358e-09
4816,5.962346e-09
4817,1.1259117e-07
4818,3.4311754e-06
4819,1.5849744e-09
4820,0.00018623071
4821,1.8478373e-06
4822,0.00054184266
4823,8.307183e-07
4824,17.426687
4825,4.992628
4826,40.462143
4827,0.8778262
4828,1.124205
4829,2.5195045
4830,11.894115
4831,0.73732936
4832,35.78766
4833,6.20131
4834,105.332565
4835,6.5266275
4836,6.9883918e-06
4837,2.8030502e-07
4838,0.000105837986
4839,1.8597113e-09
4840,3.748904e-09
4841,6.0577676e-08
4842,2.2290449e-06
4843,9.47544e-10
4844,0.00015683784
4845,1.2333738e-06
4846,0.0003604765
4847,4.956256e-07
4848,65.51878
4849,10.111802
4850,121.92967
4851,3.6125307
4852,5.82868
4853,10.913432
4854,48.66068
4855,3.6001709
4856,203.88527
4857,137.35489
4858,1552.7396
4859,45.55463
4860,5.843959e-05
4861,2.6569553e-06
4862,0.0006899397
4863,3.175386e-08
4864,5.8211e-08
4865,7.260942e-07
4866,2.254117e-05
4867,1.7343716e-08
4868,0.0010216973
4869,1.6357424e-05
4870,0.0040734853
4871,6.575977e-06
4872,65.32279
4873,6.493523
4874,111.43994
4875,1.780506
4876,1.6300008
4877,5.410105
4878,30.023853
4879,1.4434205
4880,74.92046
4881,17.349884
4882,772.4404
4883,17.004095
4884,2.946345e-05
4885,1.1055597e-06
4886,0.00033413936
4887,1.2938435e-08
4888,1.6593235e-08
4889,3.0856322e-07
4890,1.0729139e-05
4891,6.300893e-09
4892,0.0003965703
4893,4.942391e-06
4894,0.0017636518
4895,2.162728e-06
4896,33.360252
4897,10.439059
4898,111.752815
4899,2.2843075
4900,3.8731937
4901,6.628461
4902,25.550442
4903,1.9858617
4904,148.72363
4905,35.69624
4906,243.92099
4907,28.279682
4908,1.6764408e-05
4909,6.9159745e-07
4910,0.00026516573
4911,5.771601e-09
4912,1.059913e-08
4913,1.6011681e-07
4914,5.5913583e-06
4915,2.942245e-09
4916,0.00040449607
4917,3.2340308e-06
4918,0.00081084017
4919,1.3194041e-06
4920,7.040898
4921,2.3074536
4922,12.7163925
4923,0.35921502
4924,0.3185797
4925,1.5720725
4926,5.613195
4927,0.25233155
4928,15.280683
4929,2.7487652
4930,50.522556
4931,2.59567
4932,3.8204516e-06
4933,1.3734835e-07
4934,6.0434435e-05
4935,8.271849e-10
4936,1.4145346e-09
4937,3.151823e-08
4938,1.2250205e-06
4939,3.7668707e-10
4940,9.205998e-05
4941,6.374346e-07
4942,0.00025241412
4943,2.4808557e-07
4944,675.838
4945,32.823704
4946,836.50836
4947,15.464076
4948,25.538864
4949,29.812164
4950,169.0317
4951,12.239404
4952,547.6336
4953,254.45027
4954,5128.258
4955,111.57726
4956,0.00031350894
4957,1.2218172e-05
4958,0.00264254
4959,2.0415995e-07
4960,3.8199832e-07
4961,4.112058e-06
4962,0.00010007798
4963,1.1536721e-07
4964,0.0033402927
4965,6.802127e-05
4966,0.017009197
4967,3.113314e-05
4968,20.107832
4969,6.949725
4970,71.75621
4971,1.5616415
4972,2.7409835
4973,4.337683
4974,18.179716
4975,1.3645273
4976,96.70994
4977,26.795774
4978,109.31663
4979,16.446331
4980,1.0545748e-05
4981,4.369245e-07
4982,0.00019119546
4983,3.6295167e-09
4984,7.3558337e-09
4985,1.0273818e-07
4986,3.714311e-06
4987,1.8242908e-09
4988,0.00030170055
4989,2.917922e-06
4990,0.000523353
4991,9.740112e-07
4992,3.3188803
4993,2.7070277
4994,13.346881
4995,0.35871387
4996,0.2791017
4997,1.9081569
4998,5.0619016
4999,0.25862178
5000,22.54199
5001,2.1161242
5002,18.990707
5003,3.4783356
5004,3.3851716e-06
5005,1.8708025e-07
5006,7.4251315e-05
5007,1.0478439e-09
5008,1.7384344e-09
5009,3.7977802e-08
5010,1.3233432e-06
5011,4.7818305e-10
5012,0.00011167041
5013,5.741534e-07
5014,0.0001678435
5015,2.8745075e-07
5016,771.71045
5017,33.38596
5018,581.6478
5019,19.78087
5020,30.809948
5021,40.176483
5022,202.40378
5023,18.426434
5024,532.1416
5025,422.88177
5026,8965.874
5027,156.48738
5028,0.0009254046
5029,0.00010716689
5030,0.0074555357
5031,3.221957e-06
5032,4.5226343e-06
5033,4.018766e-05
5034,0.00054092257
5035,1.9343906e-06
5036,0.0151540395
5037,0.0005260652
5038,0.025476346
5039,0.00015838692
5040,1.8683059
5041,2.3023236
5042,10.058954
5043,0.28246787
5044,0.27782726
5045,0.98188967
5046,3.294258
5047,0.21504188
5048,11.340274
5049,1.1282228
5050,6.948963
5051,1.6721088
5052,3.3650992e-06
5053,3.6658165e-07
5054,7.1795184e-05
5055,2.3039917e-09
5056,3.4592817e-09
5057,7.537432e-08
5058,1.9820734e-06
5059,1.0959695e-09
5060,0.00012943645
5061,7.3717547e-07
5062,0.0001234738
5063,3.92307e-07
5064,15.083444
5065,5.5186157
5066,55.31845
5067,1.0316701
5068,1.2902325
5069,3.4202752
5070,12.841598
5071,0.72022605
5072,63.25829
5073,10.033925
5074,65.29248
5075,7.5487733
5076,8.430349e-06
5077,3.9786826e-07
5078,0.00017662095
5079,2.9772225e-09
5080,5.2076072e-09
5081,8.639516e-08
5082,3.0948756e-06
5083,1.3285409e-09
5084,0.00023732564
5085,1.7762143e-06
5086,0.00046666653
5087,6.736543e-07
5088,22.411201
5089,7.9170265
5090,80.0181
5091,1.7428006
5092,2.8416207
5093,4.848356
5094,20.043488
5095,1.52133
5096,100.42772
5097,29.466106
5098,318.80286
5099,19.595297
5100,1.7766555e-05
5101,7.6156005e-07
5102,0.00030114458
5103,6.959065e-09
5104,1.4685462e-08
5105,1.812338e-07
5106,6.765157e-06
5107,3.897358e-09
5108,0.00042213156
5109,5.821528e-06
5110,0.0015958662
5111,1.880771e-06
5112,17.285889
5113,3.050992
5114,31.600464
5115,0.55910814
5116,0.4373425
5117,1.7643507
5118,8.620147
5119,0.38216382
5120,24.036612
5121,3.122469
5122,83.07492
5123,3.0991466
5124,1.2132157e-05
5125,5.1801123e-07
5126,0.0001887803
5127,3.903734e-09
5128,5.6764122e-09
5129,1.1580548e-07
5130,4.390415e-06
5131,1.8298667e-09
5132,0.00023838313
5133,1.479834e-06
5134,0.0006292322
5135,7.3850816e-07
5136,3.1976168
5137,2.679626
5138,9.795128
5139,0.31491894
5140,0.27964574
5141,1.0875591
5142,3.7938771
5143,0.23155765
5144,10.297365
5145,0.7337057
5146,8.433657
5147,1.5376617
5148,3.1680634e-06
5149,1.5815303e-07
5150,5.4953594e-05
5151,8.819356e-10
5152,1.3788947e-09
5153,2.8138585e-08
5154,1.145894e-06
5155,4.0246625e-10
5156,7.732174e-05
5157,3.9294582e-07
5158,0.00012522914
5159,2.0473239e-07
5160,12.100844
5161,5.2458158
5162,30.829819
5163,0.8259758
5164,1.0839051
5165,2.8279827
5166,9.207355
5167,0.6120166
5168,40.8067
5169,7.240833
5170,42.293274
5171,7.4550624
5172,6.102922e-06
5173,4.4794578e-07
5174,0.000108076245
5175,3.093024e-09
5176,5.435855e-09
5177,1.0146632e-07
5178,2.8196532e-06
5179,1.561658e-09
5180,0.00017537687
5181,1.4823455e-06
5182,0.0002894268
5183,7.1529536e-07
5184,11.811994
5185,3.805044
5186,52.31372
5187,0.48957416
5188,0.5401223
5189,2.1074185
5190,6.57735
5191,0.32110775
5192,61.096638
5193,2.7587101
5194,29.767834
5195,4.036446
5196,6.250581e-06
5197,2.6831253e-07
5198,0.00011805188
5199,1.6706215e-09
5200,3.1004366e-09
5201,5.6965124e-08
5202,1.8938272e-06
5203,7.7565265e-10
5204,0.00018920997
5205,9.544509e-07
5206,0.00024402926
5207,4.3676033e-07
5208,16.805979
5209,4.325094
5210,35.572342
5211,0.7620994
5212,0.62591964
5213,2.471516
5214,10.00414
5215,0.49219522
5216,33.09502
5217,3.5511062
5218,38.928047
5219,3.794485
5220,9.201043e-06
5221,2.952192e-07
5222,0.00013497978
5223,1.9829929e-09
5224,3.1692369e-09
5225,6.2032576e-08
5226,2.3954562e-06
5227,8.5955887e-10
5228,0.00016868726
5229,9.842827e-07
5230,0.00034996268
5231,4.5047764e-07
5232,48.962116
5233,9.147704
5234,139.47148
5235,2.4691155
5236,3.0160563
5237,7.565649
5238,27.88546
5239,1.7273662
5240,137.15616
5241,34.054295
5242,329.3529
5243,15.533251
5244,2.8172408e-05
5245,1.1758368e-06
5246,0.0004335903
5247,1.13368825e-08
5248,1.9846476e-08
5249,3.2647074e-07
5250,9.387941e-06
5251,5.466266e-09
5252,0.00067999505
5253,6.1691635e-06
5254,0.0013596846
5255,2.3899065e-06
5256,28.39957
5257,4.0948
5258,68.95572
5259,0.93065137
5260,1.0240177
5261,1.77254
5262,11.677469
5263,0.6827267
5264,35.43246
5265,6.4727025
5266,111.50445
5267,4.7087097
5268,1.2035861e-05
5269,5.2062023e-07
5270,0.00017665903
5271,4.4134305e-09
5272,7.648098e-09
5273,1.1571076e-07
5274,4.0114965e-06
5275,2.2163824e-09
5276,0.00022263319
5277,2.275885e-06
5278,0.0004984087
5279,7.889694e-07
5280,154.41026
5281,26.645313
5282,588.1128
5283,9.554112
5284,17.971489
5285,20.182865
5286,79.99818
5287,8.1876335
5288,911.81085
5289,283.84824
5290,852.49146
5291,97.91867
5292,0.00010286736
5293,9.044479e-06
5294,0.0020581693
5295,1.5553577e-07
5296,2.8224335e-07
5297,2.6827734e-06
5298,6.310708e-05
5299,8.182382e-08
5300,0.0036539847
5301,6.882334e-05
5302,0.004415498
5303,1.9719308e-05
5304,1.9594016
5305,1.6666547
5306,6.0663085
5307,0.205097
5308,0.2611428
5309,1.1071637
5310,2.9718976
5311,0.17975545
5312,12.656064
5313,2.8960466
5314,17.601252
5315,2.426264
5316,3.6355639e-06
5317,1.9696583e-07
5318,6.015073e-05
5319,1.196025e-09
5320,2.183936e-09
5321,4.5490857e-08
5322,1.4969753e-06
5323,6.2045996e-10
5324,0.00011660668
5325,8.8291984e-07
5326,0.00020758109
5327,3.430657e-07
5328,219.32787
5329,23.000166
5330,343.02994
5331,8.612851
5332,13.103409
5333,23.342232
5334,112.907585
5335,8.071791
5336,411.6005
5337,221.2669
5338,3329.2258
5339,125.420364
5340,0.000104332554
5341,5.377239e-06
5342,0.0011724792
5343,7.898392e-08
5344,1.3816023e-07
5345,1.6193202e-06
5346,4.5330173e-05
5347,4.4381494e-08
5348,0.002048953
5349,4.0706465e-05
5350,0.005930148
5351,1.3134237e-05
5352,157.82732
5353,12.73464
5354,281.1878
5355,4.3223853
5356,5.8128505
5357,11.560569
5358,67.24213
5359,3.81334
5360,207.05031
5361,58.68476
5362,1933.7264
5363,43.965794
5364,0.000103390776
5365,8.397386e-06
5366,0.0017015048
5367,1.1507733e-07
5368,1.6797453e-07
5369,2.2345957e-06
5370,5.6591267e-05
5371,5.574953e-08
5372,0.0021683567
5373,2.1011083e-05
5374,0.0034620247
5375,1.1054401e-05
5376,1.3489122
5377,2.0847316
5378,5.8318877
5379,0.2171118
5380,0.2885845
5381,0.94742835
5382,2.520853
5383,0.16237514
5384,11.913987
5385,1.7420545
5386,5.2393622
5387,1.7674813
5388,2.600491e-06
5389,2.0794258e-07
5390,5.4221764e-05
5391,1.1556176e-09
5392,2.0326567e-09
5393,3.8928132e-08
5394,1.302392e-06
5395,5.2901783e-10
5396,9.487853e-05
5397,6.109452e-07
5398,0.0001049817
5399,2.618812e-07
5400,7.189106
5401,3.277813
5402,21.211
5403,0.51026183
5404,0.4978816
5405,1.6014627
5406,5.9899874
5407,0.39307997
5408,31.530739
5409,4.3610916
5410,33.435947
5411,3.9956877
5412,4.327537e-06
5413,2.0270487e-07
5414,7.715085e-05
5415,1.2992414e-09
5416,2.376888e-09
5417,4.2874884e-08
5418,1.589727e-06
5419,6.612136e-10
5420,0.00011982634
5421,9.393812e-07
