,Consumed energy [Wh]
5688,1101.7662
5689,881.9884
5690,821.6274
5691,829.6376
5692,911.92346
5693,881.569
5694,930.1468
5695,920.6513
5696,914.2113
5697,685.8995
5698,1366.6742
5699,1068.3782
5700,0.08116052
5701,0.02764284
5702,0.025389947
5703,0.02501191
5704,0.03201892
5705,0.045514423
5706,0.032382257
5707,0.026120072
5708,0.027866554
5709,0.026081592
5710,0.08202642
5711,0.13050006
5712,786.7944
5713,459.21994
5714,442.87573
5715,404.71112
5716,615.3197
5717,582.1862
5718,516.49866
5719,529.73395
5720,574.0256
5721,545.53766
5722,747.07324
5723,986.63745
5724,0.06318573
5725,0.01813941
5726,0.016384639
5727,0.0150281675
5728,0.020619808
5729,0.029800972
5730,0.019411314
5731,0.017950732
5732,0.019462418
5733,0.02026127
5734,0.06365658
5735,0.10541791
5736,874.84985
5737,651.16534
5738,503.94113
5739,664.71906
5740,819.8058
5741,708.4702
5742,1057.8193
5743,568.87256
5744,538.3011
5745,511.4083
5746,695.1288
5747,951.10974
5748,0.104982786
5749,0.026618918
5750,0.02493453
5751,0.027298393
5752,0.040962104
5753,0.04149075
5754,0.045438223
5755,0.027876094
5756,0.029274723
5757,0.029872391
5758,0.08542862
5759,0.1343651
5760,931.73846
5761,690.7723
5762,663.52
5763,767.6618
5764,826.5859
5765,772.86035
5766,776.54193
5767,626.9746
5768,754.273
5769,876.51556
5770,774.0316
5771,1051.6539
5772,0.07438105
5773,0.023158038
5774,0.020056432
5775,0.023308218
5776,0.028598022
5777,0.036932107
5778,0.029143604
5779,0.01966333
5780,0.021344626
5781,0.025809664
5782,0.062767655
5783,0.1298462
5784,1278.0842
5785,913.2876
5786,812.31415
5787,932.0587
5788,953.4432
5789,962.78064
5790,940.94995
5791,857.49054
5792,978.6788
5793,1316.3314
5794,1117.6158
5795,1279.8022
5796,0.10528639
5797,0.04605655
5798,0.033958916
5799,0.03378767
5800,0.040616754
5801,0.060104858
5802,0.03923952
5803,0.03559264
5804,0.040276118
5805,0.05231353
5806,0.10545511
5807,0.2097438
5808,925.0152
5809,700.89307
5810,675.94635
5811,717.4551
5812,721.26764
5813,671.79083
5814,665.7125
5815,721.215
5816,784.30927
5817,999.257
5818,931.82355
5819,1099.8622
5820,0.07181242
5821,0.022874862
5822,0.021672567
5823,0.019613361
5824,0.027191214
5825,0.031443518
5826,0.023574537
5827,0.023833346
5828,0.025760556
5829,0.02976081
5830,0.07562642
5831,0.11931553
5832,1081.5267
5833,697.7504
5834,669.5702
5835,985.06537
5836,703.3143
5837,859.0581
5838,934.7652
5839,657.80835
5840,712.61163
5841,746.37775
5842,936.8902
5843,869.7412
5844,0.08613051
5845,0.022649668
5846,0.022742286
5847,0.02723045
5848,0.026351765
5849,0.0431533
5850,0.02917912
5851,0.022154992
5852,0.02675998
5853,0.03067315
5854,0.07490669
5855,0.1115049
5856,720.90326
5857,745.3645
5858,631.4003
5859,611.53455
5860,564.24744
5861,798.05865
5862,739.0537
5863,662.8934
5864,569.88745
5865,687.3053
5866,755.8731
5867,1055.3542
5868,0.072270535
5869,0.021765651
5870,0.021238247
5871,0.022745777
5872,0.024064157
5873,0.03709894
5874,0.029400123
5875,0.02039385
5876,0.020231595
5877,0.024980515
5878,0.065700494
5879,0.113026574
5880,927.31635
5881,582.83655
5882,616.23615
5883,627.31573
5884,737.3493
5885,791.36304
5886,739.9094
5887,669.0383
5888,749.6783
5889,549.66296
5890,1087.0264
5891,909.5087
5892,0.20916171
5893,0.07360204
5894,0.06766282
5895,0.055184316
5896,0.0764601
5897,0.10529773
5898,0.06806408
5899,0.084270045
5900,0.08645055
5901,0.06371751
5902,0.2919617
5903,0.28766102
5904,614.871
5905,298.66263
5906,288.06897
5907,379.0744
5908,341.50192
5909,464.17694
5910,522.8101
5911,264.12143
5912,294.55484
5913,385.303
5914,431.95044
5915,572.2286
5916,0.04488076
5917,0.014001702
5918,0.012041043
5919,0.013086941
5920,0.0138353305
5921,0.025132539
5922,0.015238731
5923,0.011237987
5924,0.013154574
5925,0.017864116
5926,0.041106194
5927,0.06425516
5928,741.3458
5929,563.31445
5930,661.30365
5931,501.71918
5932,519.177
5933,703.47736
5934,549.381
5935,595.8686
5936,660.5319
5937,621.4313
5938,887.4253
5939,969.05457
5940,0.06419318
5941,0.022694858
5942,0.019438786
5943,0.021612631
5944,0.021970112
5945,0.039107826
5946,0.024858482
5947,0.01864782
5948,0.020461159
5949,0.02351963
5950,0.05971486
5951,0.12389564
5952,538.3581
5953,668.57574
5954,555.19684
5955,584.0489
5956,550.1057
5957,664.0952
5958,776.9321
5959,559.526
5960,529.8765
5961,499.94977
5962,616.55194
5963,1007.62665
5964,0.09164173
5965,0.032307766
5966,0.02713637
5967,0.026776956
5968,0.032977164
5969,0.04361279
5970,0.034533646
5971,0.026833553
5972,0.028353639
5973,0.03220127
5974,0.08254536
5975,0.16423965
5976,650.7214
5977,755.61053
5978,654.40393
5979,650.13007
5980,555.7119
5981,913.36426
5982,579.51917
5983,558.4017
5984,694.2575
5985,798.4718
5986,719.2578
5987,1210.034
5988,0.053070594
5989,0.019127546
5990,0.01806728
5991,0.018804386
5992,0.020085834
5993,0.03548381
5994,0.020751666
5995,0.016117917
5996,0.019671
5997,0.024173643
5998,0.053026173
5999,0.11245094
6000,879.4621
6001,640.0513
6002,582.1859
6003,571.47784
6004,657.41516
6005,664.67505
6006,607.66327
6007,648.62006
6008,778.2989
6009,821.3149
6010,792.7356
6011,1313.8776
6012,0.0831608
6013,0.027957805
6014,0.02578098
6015,0.024723954
6016,0.026303256
6017,0.043707594
6018,0.026576128
6019,0.025787445
6020,0.030032814
6021,0.032598782
6022,0.08884703
6023,0.14813842
6024,930.2113
6025,437.91144
6026,595.44867
6027,580.2113
6028,585.28925
6029,571.8615
6030,701.76013
6031,609.8911
6032,602.9476
6033,632.74225
6034,884.1607
6035,771.0555
6036,0.07888818
6037,0.019214883
6038,0.019288138
6039,0.019316101
6040,0.026209604
6041,0.029990109
6042,0.026184272
6043,0.020383703
6044,0.021362893
6045,0.023702515
6046,0.071309045
6047,0.11366954
6048,783.13794
6049,487.49722
6050,596.8457
6051,471.49814
6052,663.00903
6053,558.68317
6054,692.4744
6055,621.1277
6056,677.17694
6057,496.42847
6058,870.7036
6059,902.5602
6060,0.053664077
6061,0.017797405
6062,0.017401202
6063,0.0154422
6064,0.020055264
6065,0.027665097
6066,0.020026349
6067,0.017847681
6068,0.019679144
6069,0.018965865
6070,0.058441877
6071,0.090735056
6072,921.6547
6073,539.52966
6074,520.0555
6075,567.3349
6076,828.7248
6077,650.7876
6078,818.4531
6079,525.51965
6080,631.34247
6081,618.51587
6082,741.384
6083,929.0033
6084,0.0584939
6085,0.015852423
6086,0.0143889915
6087,0.013680041
6088,0.02163032
6089,0.025811506
6090,0.01896514
6091,0.015047585
6092,0.01831358
6093,0.018402131
6094,0.052661013
6095,0.085910656
6096,1117.284
6097,539.716
6098,608.57477
6099,764.0836
6100,843.68134
6101,725.3589
6102,1015.8287
6103,596.98645
6104,671.3944
6105,602.9212
6106,896.01715
6107,880.27
6108,0.07782409
6109,0.019455219
6110,0.019534102
6111,0.019275837
6112,0.029480673
6113,0.03275063
6114,0.026817895
6115,0.020223474
6116,0.022251083
6117,0.024325583
6118,0.06842001
6119,0.11354018
6120,607.25793
6121,458.78656
6122,523.6739
6123,548.6444
6124,422.5184
6125,555.9333
6126,500.6122
6127,484.14145
6128,486.53192
6129,546.3249
6130,743.27734
6131,569.4603
6132,0.051953617
6133,0.015314416
6134,0.015628327
6135,0.014013524
6136,0.015454428
6137,0.02564119
6138,0.015936855
6139,0.016365213
6140,0.017951572
6141,0.0208969
6142,0.058135252
6143,0.07645478
6144,1060.2524
6145,593.2842
6146,660.0556
6147,692.53284
6148,852.4361
6149,864.4797
6150,953.1652
6151,631.34424
6152,704.51294
6153,732.9385
6154,892.12885
6155,1035.9583
6156,0.12221947
6157,0.025868632
6158,0.030088887
6159,0.030190438
6160,0.036359426
6161,0.04784326
6162,0.042333942
6163,0.02593639
6164,0.028058073
6165,0.034419324
6166,0.09799566
6167,0.13757771
6168,852.68787
6169,516.6293
6170,428.53946
6171,593.4442
6172,667.594
6173,450.74432
6174,737.144
6175,493.86646
6176,485.3919
6177,529.15326
6178,598.22546
6179,766.5356
6180,0.057762608
6181,0.017303154
6182,0.015365355
6183,0.016499875
6184,0.01986281
6185,0.025798809
6186,0.021013228
6187,0.016384015
6188,0.018114347
6189,0.0188303
6190,0.054380447
6191,0.09117682
6192,514.33923
6193,450.5712
6194,317.98636
6195,353.40994
6196,451.2234
6197,479.59546
6198,537.9905
6199,366.68463
6200,353.14948
6201,375.72522
6202,552.77576
6203,508.6589
6204,0.03430453
6205,0.010853037
6206,0.009062639
6207,0.009320938
6208,0.012065744
6209,0.017013866
6210,0.013054731
6211,0.008991994
6212,0.009824304
6213,0.012226031
6214,0.033124804
6215,0.0496879
6216,748.4006
6217,463.81876
6218,453.5592
6219,513.3956
6220,471.68085
6221,540.9004
6222,645.3157
6223,478.08527
6224,423.665
6225,455.18753
6226,659.4888
6227,768.27057
6228,0.06395744
6229,0.016840205
6230,0.014760464
6231,0.016436882
6232,0.021490155
6233,0.025546998
6234,0.024369584
6235,0.016167458
6236,0.014983188
6237,0.018141834
6238,0.052138753
6239,0.08862481
6240,1138.0032
6241,925.581
6242,825.46356
6243,976.93164
6244,841.8225
6245,970.8089
6246,965.7561
6247,848.6831
6248,885.95026
6249,1149.8912
6250,1017.18
6251,1359.4342
6252,0.08363897
6253,0.030321695
6254,0.023458272
6255,0.027209295
6256,0.033873975
6257,0.04313495
6258,0.029598089
6259,0.023546986
6260,0.02888806
6261,0.034744967
6262,0.0732682
6263,0.14506578
6264,782.4499
6265,599.3657
6266,557.76215
6267,626.51447
6268,677.90106
6269,560.9267
6270,711.0017
6271,511.59375
6272,629.6789
6273,562.4465
6274,657.1836
6275,1023.58203
6276,0.0687862
6277,0.02254033
6278,0.01987744
6279,0.022984002
6280,0.02547474
6281,0.034664012
6282,0.027511394
6283,0.018971076
6284,0.021282732
6285,0.022030706
6286,0.061156146
6287,0.13065635
6288,1047.6289
6289,726.8302
6290,750.9851
6291,818.75476
6292,926.26086
6293,912.4599
6294,1084.8251
6295,700.0691
6296,799.14
6297,821.6063
6298,909.5893
6299,1210.2161
6300,0.08414814
6301,0.027025009
6302,0.02359894
6303,0.023491787
6304,0.02957182
6305,0.043659147
6306,0.030298918
6307,0.023147881
6308,0.026203634
6309,0.02801489
6310,0.081679516
6311,0.12579584
6312,1001.21344
6313,735.43713
6314,580.0497
6315,542.1205
6316,656.4483
6317,654.6336
6318,570.5377
6319,675.9289
6320,786.546
6321,852.14484
6322,1022.68896
6323,895.8236
6324,0.06082066
6325,0.02206521
6326,0.01574737
6327,0.016538141
6328,0.021252815
6329,0.02979671
6330,0.018386958
6331,0.017644344
6332,0.020278573
6333,0.024184575
6334,0.06082113
6335,0.10118576
6336,862.39655
6337,475.3585
6338,521.89044
6339,749.9138
6340,572.4838
6341,573.144
6342,759.172
6343,486.39233
6344,547.26074
6345,680.6132
6346,649.74646
6347,804.09204
6348,0.06742141
6349,0.01822926
6350,0.015904123
6351,0.021364013
6352,0.022093574
6353,0.029215762
6354,0.025390048
6355,0.015492486
6356,0.01788846
6357,0.023380974
6358,0.05213766
6359,0.0880563
6360,802.9319
6361,726.97125
6362,642.8716
6363,767.9397
6364,721.0859
6365,797.89185
6366,863.9843
6367,623.5513
6368,719.12573
6369,633.1849
6370,815.65094
6371,939.1838
6372,0.095980175
6373,0.041553274
6374,0.033078622
6375,0.038279213
6376,0.03593802
6377,0.06477679
6378,0.040772807
6379,0.034387663
6380,0.04115232
6381,0.03593908
6382,0.10670784
6383,0.18504046
6384,956.15063
6385,487.92792
6386,525.8831
6387,489.6588
6388,700.39026
6389,517.5658
6390,637.4721
6391,612.83984
6392,593.91693
6393,694.4765
6394,892.79926
6395,789.8533
6396,0.05557122
6397,0.017139299
6398,0.015911708
6399,0.015352364
6400,0.019668467
6401,0.024428269
6402,0.01660979
6403,0.016668392
6404,0.01897748
6405,0.022574194
6406,0.05638366
6407,0.08836369
6408,1231.0078
6409,1064.1755
6410,840.7553
6411,1037.713
6412,994.8441
6413,848.6607
6414,896.90704
6415,981.32916
6416,1147.9736
6417,939.8962
6418,1241.0189
6419,1307.4668
6420,0.11295277
6421,0.03257144
6422,0.028016174
6423,0.03344598
6424,0.04249096
6425,0.041472033
6426,0.03991253
6427,0.03286449
6428,0.03895744
6429,0.0368195
6430,0.10199658
6431,0.15328428
6432,1163.6252
6433,760.809
6434,652.36224
6435,803.30524
6436,859.26697
6437,822.92914
6438,899.50464
6439,752.872
6440,698.5243
6441,710.4304
6442,974.3477
6443,1200.5437
6444,0.17631313
6445,0.045677397
6446,0.042028375
6447,0.05343085
6448,0.05166955
6449,0.08421614
6450,0.06575698
6451,0.037322327
6452,0.03707825
6453,0.055984855
6454,0.11661943
6455,0.22684866
6456,1259.2964
6457,991.5046
6458,879.51
6459,990.71
6460,1008.6628
6461,1071.6599
6462,875.37506
6463,922.50665
6464,1237.1754
6465,1265.5823
6466,1252.4548
6467,1435.7216
6468,0.08251711
6469,0.027316751
6470,0.02268521
6471,0.02654029
6472,0.029550482
6473,0.04007837
6474,0.027061889
6475,0.022787074
6476,0.028909171
6477,0.036565978
6478,0.07495364
6479,0.13172367
6480,948.18976
6481,783.0993
6482,783.76373
6483,847.1543
6484,822.1191
6485,810.3556
6486,805.1163
6487,773.8004
6488,881.72253
6489,1071.0531
6490,971.87976
6491,1118.2847
6492,0.10417951
6493,0.034126468
6494,0.027385037
6495,0.03151391
6496,0.04181748
6497,0.040981952
6498,0.040593363
6499,0.028997973
6500,0.03412855
6501,0.042906594
6502,0.09370799
6503,0.15592282
6504,1037.3765
6505,654.36505
6506,624.255
6507,516.05347
6508,802.70154
6509,681.1105
6510,752.22095
6511,692.1017
6512,715.3421
6513,882.4212
6514,985.1254
6515,1006.6473
6516,0.082555994
6517,0.021211773
6518,0.022007775
6519,0.02127703
6520,0.0300219
6521,0.041190997
6522,0.030808095
6523,0.021638656
6524,0.024170326
6525,0.03329818
6526,0.071831055
6527,0.12715262
6528,640.445
6529,570.5607
6530,573.49976
6531,479.73557
6532,503.92313
6533,755.6489
6534,517.3371
6535,547.7819
6536,560.8355
6537,558.73334
6538,771.25604
6539,868.8965
6540,0.04705581
6541,0.0142844245
6542,0.012517694
6543,0.012885152
6544,0.01741367
6545,0.024087625
6546,0.015096183
6547,0.012603269
6548,0.015694821
6549,0.017027795
6550,0.042468112
6551,0.08145929
6552,1132.7072
6553,803.3781
6554,785.6689
6555,1036.0664
6556,720.0949
6557,1042.657
6558,867.1518
6559,702.0371
6560,747.01105
6561,937.40845
6562,1060.9504
6563,1109.2274
6564,0.11288955
6565,0.03729326
6566,0.034073785
6567,0.039388366
6568,0.033513892
6569,0.06342147
6570,0.037029725
6571,0.032133937
6572,0.036199857
6573,0.053423364
6574,0.106037505
6575,0.16284144
6576,925.0673
6577,539.95166
6578,539.3776
6579,534.4014
6580,779.52203
6581,622.60803
6582,576.29004
6583,604.175
6584,734.70605
6585,697.09955
6586,883.8888
6587,873.2743
6588,0.07356211
6589,0.017378896
6590,0.017471258
6591,0.017107766
6592,0.024783915
6593,0.030601742
6594,0.02259918
6595,0.01831674
6596,0.020646216
6597,0.022610283
6598,0.067435674
6599,0.09927266
6600,870.6058
6601,666.78467
6602,636.34235
6603,813.2506
6604,735.8623
6605,767.1008
6606,1011.69806
6607,604.39435
6608,641.1033
6609,780.2922
6610,734.9416
6611,956.9574
6612,0.07848918
6613,0.025559843
6614,0.022378108
6615,0.021603273
6616,0.02618652
6617,0.041562982
6618,0.029367926
6619,0.022840595
6620,0.02273721
6621,0.029785145
6622,0.07650445
6623,0.1262971
6624,1150.5215
6625,799.5285
6626,823.8248
6627,948.60614
6628,901.2629
6629,996.2711
6630,1178.602
6631,740.2606
6632,792.42255
6633,726.7258
6634,997.45996
6635,1252.4884
6636,0.12025639
6637,0.03769761
6638,0.031781744
6639,0.038246408
6640,0.042734057
6641,0.05758034
6642,0.052537113
6643,0.030431373
6644,0.032079216
6645,0.042650305
6646,0.08817135
6647,0.18460175
6648,1009.29974
6649,710.45276
6650,600.4105
6651,617.11053
6652,672.61304
6653,700.5012
6654,613.6146
6655,669.86914
6656,809.5817
6657,934.6623
6658,958.62274
6659,941.6146
6660,0.07080353
6661,0.02907889
6662,0.02080793
6663,0.021211164
6664,0.025677236
6665,0.037415378
6666,0.023471164
6667,0.023634594
6668,0.026164552
6669,0.031167567
6670,0.0748355
6671,0.13435102
6672,934.18665
6673,778.43365
6674,852.9255
6675,787.3245
6676,759.61273
6677,837.05
6678,803.22235
6679,847.5261
6680,914.62445
6681,882.12213
6682,1096.1659
6683,1202.8802
6684,0.06445076
6685,0.02525541
6686,0.023785481
6687,0.022539731
6688,0.024740746
6689,0.039495155
6690,0.023897871
6691,0.023397146
6692,0.027200006
6693,0.029947523
6694,0.07260988
6695,0.13306226
6696,903.8603
6697,560.65857
6698,610.56964
6699,597.20776
6700,619.8515
6701,775.27734
6702,640.42706
6703,660.42413
6704,657.40247
6705,624.1141
6706,971.16156
6707,889.17267
6708,0.104438454
6709,0.034685142
6710,0.030113032
6711,0.028025689
6712,0.03529525
6713,0.05034053
6714,0.03191146
6715,0.034297857
6716,0.036025554
6717,0.03259735
6718,0.12073349
6719,0.14011776
6720,1053.3356
6721,878.687
6722,796.9922
6723,739.88275
6724,861.18005
6725,932.4643
6726,757.1816
6727,902.5301
6728,1001.7449
6729,972.0105
6730,1311.795
6731,1104.1385
6732,0.10104641
6733,0.037000675
6734,0.02753977
6735,0.026722772
6736,0.039000005
6737,0.052302103
6738,0.035241302
6739,0.031087413
6740,0.03433399
6741,0.03336166
6742,0.10252427
6743,0.15934451
6744,986.595
6745,709.8374
6746,637.4045
6747,808.4331
6748,713.0139
6749,776.0139
6750,1029.1948
6751,715.3063
6752,708.1763
6753,701.5094
6754,915.62305
6755,1112.6671
6756,0.09451946
6757,0.031758897
6758,0.025621098
6759,0.024923403
6760,0.035820276
6761,0.045853112
6762,0.03327307
6763,0.028938215
6764,0.031324573
6765,0.031019153
6766,0.09442657
6767,0.14341265
6768,537.1855
6769,329.42752
6770,287.48138
6771,335.63226
6772,363.66833
6773,292.97314
6774,432.46356
6775,332.81287
6776,265.0033
6777,335.28012
6778,481.56635
6779,464.6745
6780,0.06643642
6781,0.015988417
6782,0.014514466
6783,0.014669768
6784,0.021094587
6785,0.022949396
6786,0.02343855
6787,0.018070985
6788,0.014916678
6789,0.01902935
6790,0.0624699
6791,0.08446355
6792,1102.3599
6793,485.3334
6794,559.5741
6795,626.1179
6796,740.094
6797,678.4876
6798,704.1777
6799,529.3263
6800,694.1573
6801,857.3245
6802,827.0637
6803,899.69727
6804,0.07523423
6805,0.017177146
6806,0.018276503
6807,0.019715907
6808,0.024102675
6809,0.03302472
6810,0.026612395
6811,0.017940652
6812,0.019972105
6813,0.022914601
6814,0.06096387
6815,0.09898395
6816,738.50165
6817,748.5808
6818,583.1448
6819,677.84326
6820,571.95215
6821,726.5053
6822,567.91656
6823,584.97986
6824,676.1384
6825,941.4024
6826,714.7702
6827,1048.2092
6828,0.076658845
6829,0.028693827
6830,0.021450555
6831,0.025725791
6832,0.02710973
6833,0.038070023
6834,0.024059683
6835,0.023023602
6836,0.027043676
6837,0.028387733
6838,0.07565022
6839,0.13861947
6840,1030.3203
6841,733.6887
6842,804.36334
6843,762.94336
6844,805.93567
6845,865.5763
6846,729.4868
6847,792.03516
6848,989.2408
6849,1103.5865
6850,1105.3313
6851,1155.1276
6852,0.1355373
6853,0.038660616
6854,0.036857586
6855,0.042079348
6856,0.040316433
6857,0.06715515
6858,0.04883152
6859,0.03364911
6860,0.03746165
6861,0.054411985
6862,0.12189842
6863,0.17555644
6864,1063.5869
6865,829.9954
6866,743.35944
6867,846.37573
6868,677.25726
6869,849.5303
6870,1027.8127
6871,832.30286
6872,661.09247
6873,689.5798
6874,1047.987
6875,1072.6522
6876,0.11871341
6877,0.031417437
6878,0.027614672
6879,0.03210116
6880,0.039061494
6881,0.04584996
6882,0.04437608
6883,0.03030172
6884,0.02784684
6885,0.03397475
6886,0.09486361
6887,0.16643193
6888,732.13025
6889,514.2947
6890,419.3469
6891,417.08224
6892,703.6752
6893,533.3488
6894,683.8374
6895,491.79675
6896,482.61215
6897,575.8508
6898,592.8128
6899,878.7604
6900,0.05268608
6901,0.014671405
6902,0.013574229
6903,0.0134400185
6904,0.018131472
6905,0.026147764
6906,0.018423889
6907,0.013365488
6908,0.016157517
6909,0.020689776
6910,0.045909297
6911,0.08453963
6912,597.0178
6913,491.1123
6914,482.53824
6915,454.35013
6916,565.27014
6917,522.20294
6918,550.1442
6919,497.93997
6920,556.93115
6921,509.292
6922,666.4765
6923,691.16956
6924,0.04498742
6925,0.015975581
6926,0.014077499
6927,0.014316255
6928,0.016971651
6929,0.023569657
6930,0.016877085
6931,0.014447886
6932,0.016811915
6933,0.018264238
6934,0.047110587
6935,0.07762218
6936,1156.8567
6937,724.36096
6938,746.6323
6939,778.9497
6940,817.558
6941,801.9002
6942,1102.228
6943,816.3042
6944,694.8791
6945,708.41455
6946,1103.2036
6947,995.2939
6948,0.123290986
6949,0.035052158
6950,0.03154326
6951,0.03479859
6952,0.038401704
6953,0.05028521
6954,0.044416934
6955,0.032675166
6956,0.030031983
6957,0.035707213
6958,0.11456106
6959,0.14467742
6960,889.9313
6961,556.67957
6962,457.42114
6963,540.75024
6964,708.31134
6965,553.8412
6966,782.4137
6967,520.4029
6968,518.91315
6969,667.94714
6970,666.1978
6971,869.0004
6972,0.06161135
6973,0.02178827
6974,0.017196061
6975,0.0184028
6976,0.024515413
6977,0.029846761
6978,0.025400557
6979,0.019092025
6980,0.01974031
6981,0.020327019
6982,0.05905475
6983,0.09806335
6984,1012.9381
6985,959.3646
6986,736.1395
6987,907.5374
6988,922.9114
6989,1090.2374
6990,987.33997
6991,667.37427
6992,764.4499
6993,880.4429
6994,815.2932
6995,1378.4435
6996,0.12053998
6997,0.04442719
6998,0.037608556
6999,0.040709358
7000,0.049214274
7001,0.07361081
7002,0.044401478
7003,0.03240073
7004,0.043500137
7005,0.051376898
7006,0.110704914
7007,0.1803972
7008,1168.1343
7009,887.54755
7010,860.1071
7011,979.297
7012,915.95374
7013,1052.6704
7014,822.5965
7015,778.6585
7016,1113.116
7017,1178.0859
7018,1067.605
7019,1485.9824
7020,0.09809384
7021,0.028481828
7022,0.028464587
7023,0.028168777
7024,0.035472374
7025,0.053409
7026,0.033848654
7027,0.026738271
7028,0.033718877
7029,0.04379221
7030,0.08965264
7031,0.1573578
7032,958.56744
7033,688.4126
7034,687.4136
7035,704.7473
7036,685.8438
7037,779.5412
7038,789.2183
7039,762.5627
7040,659.5698
7041,549.68854
7042,1023.46814
7043,971.6459
7044,0.07704641
7045,0.02198881
7046,0.020522248
7047,0.021152463
7048,0.025172863
7049,0.034506552
7050,0.027563207
7051,0.022025747
7052,0.022241367
7053,0.022054417
7054,0.07450841
7055,0.10674397
7056,621.70447
7057,514.7522
7058,500.6584
7059,444.9
7060,513.069
7061,518.8346
7062,453.20993
7063,548.9523
7064,626.29095
7065,619.7881
7066,827.4707
7067,649.50214
7068,0.06344695
7069,0.026855238
7070,0.019957084
7071,0.020770872
7072,0.027348502
7073,0.032878876
7074,0.024009991
7075,0.021633416
7076,0.02538087
7077,0.030035218
7078,0.065597884
7079,0.124792255
7080,1371.5443
7081,1206.5067
7082,1046.4625
7083,1073.0156
7084,966.28406
7085,1078.0148
7086,1075.1193
7087,1119.2021
7088,1077.0906
7089,1064.1957
7090,1550.309
7091,1530.572
7092,0.15335579
7093,0.07369011
7094,0.048087616
7095,0.049624775
7096,0.060613714
7097,0.08618613
7098,0.053487036
7099,0.056681693
7100,0.056405008
7101,0.066472925
7102,0.1669774
7103,0.2719674
7104,882.42883
7105,728.0104
7106,596.9354
7107,507.86212
7108,618.71545
7109,698.8641
7110,705.40656
7111,749.0028
7112,561.1715
7113,605.58795
7114,1026.8977
7115,883.3277
7116,0.090439945
7117,0.023315977
7118,0.022975652
7119,0.024977539
7120,0.028135164
7121,0.039571382
7122,0.032645825
7123,0.023454448
7124,0.025038663
7125,0.030130064
7126,0.07825763
7127,0.12028218
7128,751.65454
7129,474.64322
7130,478.92255
7131,489.53314
7132,572.62866
7133,634.5851
7134,415.7033
7135,510.76135
7136,756.9181
7137,721.3888
7138,818.5661
7139,869.7103
7140,0.08454035
7141,0.019624045
7142,0.020130282
7143,0.024327764
7144,0.026030801
7145,0.037950035
7146,0.024453303
7147,0.017567579
7148,0.02419962
7149,0.030292358
7150,0.06385523
7151,0.11314306
7152,927.3918
7153,929.3538
7154,671.1247
7155,940.68665
7156,812.38934
7157,926.8601
7158,912.3866
7159,696.6113
7160,802.05646
7161,675.9667
7162,894.8206
7163,1036.2493
7164,0.13179116
7165,0.047688425
7166,0.031997856
7167,0.040381886
7168,0.04995716
7169,0.06309775
7170,0.04132556
7171,0.03541049
7172,0.045176335
7173,0.04628644
7174,0.11453013
7175,0.20513341
7176,1077.866
7177,928.5324
7178,698.60254
7179,791.93634
7180,969.9875
7181,901.85223
7182,924.0718
7183,763.5327
7184,854.1928
7185,1102.83
7186,927.32367
7187,1234.4702
7188,0.10281057
7189,0.03479431
7190,0.030458814
7191,0.03169953
7192,0.03988696
7193,0.047577396
7194,0.041423064
7195,0.03176823
7196,0.033063073
7197,0.040121548
7198,0.09960562
7199,0.15188313
7200,1195.7574
7201,1042.9623
7202,786.31226
7203,996.3903
7204,866.59314
7205,943.6985
7206,831.1846
7207,867.7187
7208,943.65546
7209,984.8592
7210,1223.2709
7211,1125.1195
7212,0.08360804
7213,0.027362667
7214,0.021778235
7215,0.024646925
7216,0.031145902
7217,0.03948792
7218,0.028716577
7219,0.023951171
7220,0.027071597
7221,0.03309301
7222,0.077819645
7223,0.11774825
7224,944.0888
7225,414.30893
7226,445.66296
7227,527.70636
7228,678.1306
7229,611.6377
7230,795.11115
7231,461.42157
7232,493.1204
7233,484.47614
7234,760.4498
7235,678.69183
7236,0.08740939
7237,0.02251702
7238,0.022910276
7239,0.021056598
7240,0.032688785
7241,0.038700454
7242,0.028548399
7243,0.02233832
7244,0.026967235
7245,0.024508355
7246,0.08073347
7247,0.10522967
7248,1217.7292
7249,1207.373
7250,810.0064
7251,976.4319
7252,1020.41766
7253,949.50195
7254,965.8586
7255,980.82996
7256,1025.219
7257,1081.6984
7258,1190.0631
7259,1320.1155
7260,0.12938477
7261,0.034530483
7262,0.02900317
7263,0.03887064
7264,0.04765278
7265,0.053788688
7266,0.047884062
7267,0.03094862
7268,0.036627296
7269,0.042285964
7270,0.09197996
7271,0.1774323
7272,594.20465
7273,462.64108
7274,350.76587
7275,385.95605
7276,412.59
7277,422.9508
7278,310.05444
7279,398.3956
7280,562.7541
7281,605.37384
7282,517.6591
7283,884.5058
7284,0.07009392
7285,0.019322013
7286,0.014667992
7287,0.019303503
7288,0.023964282
7289,0.025899634
7290,0.020734021
7291,0.015349523
7292,0.020043219
7293,0.024042686
7294,0.053246308
7295,0.10950996
7296,733.9934
7297,629.5701
7298,492.84576
7299,586.9956
7300,721.0234
7301,553.9438
7302,585.74097
7303,573.59485
7304,675.7142
7305,570.4551
7306,641.4155
7307,1096.5969
7308,0.0646882
7309,0.022864461
7310,0.016835948
7311,0.016898587
7312,0.02673373
7313,0.031569533
7314,0.021748515
7315,0.018002216
7316,0.02162195
7317,0.023001457
7318,0.058378488
7319,0.12849279
7320,899.24866
7321,858.896
7322,656.6614
7323,789.9073
7324,780.46893
7325,703.8255
